cluster_id,stop_id,stop_key,stop_name,Lines,mode,latitude,longitude,x,y
724,cluster_724,cluster_724_casabus,LYCEE EL BAROUDI,['L023'],casabus,33.60429709999999,-7.5538313,634172.1729778764,3719219.9081032393
725,cluster_725,cluster_725_casabus,LYCEE EL BAROUDI,['L023'],casabus,33.60456969999999,-7.5535366,634199.0943938235,3719250.51736895
726,cluster_726,cluster_726_casabus,LYCEE EL WALLADA,"['L09E', 'L084']",casabus,33.588408799999996,-7.642606499999999,625958.2939405903,3717346.610715988
727,cluster_727,cluster_727_casabus,LYCEE EL WALLADA,"['L050', 'L09E', 'L084']",casabus,33.5886371,-7.642426,625974.7126356806,3717372.1448507905
728,cluster_728,cluster_728_casabus,LYCEE FECHTALI,"['L068', 'L050', 'L109']",casabus,33.55862129999999,-7.678576399999999,622662.3929169264,3714000.5386426537
729,cluster_729,cluster_729_casabus,LYCEE FECHTALI,"['L143', 'L050', 'L109']",casabus,33.558653099999994,-7.678921400000001,622630.320791161,3714003.656340976
730,cluster_730,cluster_730_casabus,LYCEE IBNO HAZM,"['L604', 'L072', 'L056']",casabus,33.5615042,-7.576455799999999,632138.1797152435,3714445.7629746757
731,cluster_731,cluster_731_casabus,LYCEE IBNO HAZM,"['L604', 'L072', 'L056', 'L067']",casabus,33.56166459999999,-7.576135,632167.7154562726,3714463.957868546
732,cluster_732,cluster_732_casabus,LYCEE JABER BNOU HAYAN,['L090'],casabus,33.58745059999999,-7.6043606000000015,629508.9958016109,3717287.5448451536
733,cluster_733,cluster_733_casabus,LYCEE JABER BNOU HAYAN,['L090'],casabus,33.5876362,-7.6047302,629474.4186442937,3717307.6625799164
734,cluster_734,cluster_734_casabus,LYCEE LAHLOU,"['L038', 'L97B', 'L097', 'L143', 'L051', 'L063']",casabus,33.572061000000005,-7.62276,627824.1772173658,3715558.237893928
735,cluster_735,cluster_735_casabus,LYCEE LAHLOU,"['L038', 'L97B', 'L097', 'L143', 'L051', 'L063']",casabus,33.5722157,-7.6233851,627765.928212381,3715574.6202614517
736,cluster_736,cluster_736_casabus,LYCEE LOUIS MASSIGNON,['L309'],casabus,33.47855559999999,-7.622276599999999,628006.7671473402,3705190.761633192
737,cluster_737,cluster_737_casabus,LYCEE LOUIS MASSIGNON,['L309'],casabus,33.47860969999999,-7.6217075,628059.5676625306,3705197.462009005
738,cluster_738,cluster_738_casabus,LYCEE LYAUTEY,['L067'],casabus,33.5959877,-7.631371000000001,626989.8521622401,3718200.706982563
739,cluster_739,cluster_739_casabus,LYCEE MOHAMED V,"['L060', 'L022']",casabus,33.57825420000814,-7.615250799996638,628511.9924385684,3716254.2505409513
740,cluster_740,cluster_740_casabus,LYCEE MOULAY ABDELLAH,"['L020', 'L109', 'L310', 'L072', 'L068', 'L031']",casabus,33.561967750022774,-7.61311390006641,628734.4992303418,3714451.0137402616
741,cluster_741,cluster_741_casabus,LYCEE TECHNIQUE MOHAMMEDIA,"['L907', 'L32D', 'L800', 'L904']",casabus,33.706402399999995,-7.364141800000002,651593.6809755615,3730804.362506872
742,cluster_742,cluster_742_casabus,LYCEE TECHNIQUE MOHAMMEDIA,"['L907', 'L32D', 'L800', 'L904']",casabus,33.70655310000001,-7.364723299999999,651539.5234139918,3730820.219697822
743,cluster_743,cluster_743_casabus,M'SALLA AIN CHOK,"['L039', 'L068', 'L022']",casabus,33.54859980005175,-7.599619099928452,630007.2493194424,3712985.5840004687
744,cluster_744,cluster_744_casabus,M'SALLA MOHAMMEDIA,"['L905', 'L906', 'L900']",casabus,33.69331309999999,-7.3743587,650669.6461570166,3729337.93150011
745,cluster_745,cluster_745_casabus,M'SALLA MOHAMMEDIA,"['L905', 'L906', 'L900']",casabus,33.69331999999999,-7.374794200000001,650629.2663814833,3729338.06117532
746,cluster_746,cluster_746_casabus,M'SALLA QODS,['L800'],casabus,33.6247673500153,-7.484184149937611,640601.1964248794,3721582.24543683
747,cluster_747,cluster_747_casabus,MAAGUIZ,['L023'],casabus,33.61406409999999,-7.508872600000001,638328.0939097712,3720362.1207711543
748,cluster_748,cluster_748_casabus,MAAGUIZ,['L023'],casabus,33.614329899999994,-7.507781,638428.9427498702,3720393.0541605214
749,cluster_749,cluster_749_casabus,MAARIF EXTENTION,"['L020', 'L109', 'L143', 'L068', 'L309']",casabus,33.56390780000001,-7.629230999999999,627235.5082906394,3714646.2227467
750,cluster_750,cluster_750_casabus,MAARIF EXTENTION,"['L020', 'L109', 'L143', 'L068', 'L309']",casabus,33.563994099999995,-7.6302305,627142.6007366478,3714654.5649078176
751,cluster_751,cluster_751_casabus,MAATI BEN SALEH,['L006'],casabus,33.5723158,-7.608469000000001,629150.2732793418,3715604.2178066685
752,cluster_752,cluster_752_casabus,MADAME CHOUAL,['L301'],casabus,33.564543699999994,-7.714559300000001,619313.8773566377,3714615.2064533886
753,cluster_753,cluster_753_casabus,MADAME CHOUAL,['L301'],casabus,33.56468699999999,-7.714966100000001,619275.9188703718,3714630.6273231176
754,cluster_754,cluster_754_casabus,MADAME LOULA,['L301'],casabus,33.56786689999999,-7.707899800000002,619927.4540739977,3714991.3759360416
755,cluster_755,cluster_755_casabus,MADAME LOULA,['L301'],casabus,33.5683276,-7.7079611,619921.127033086,3715042.3879844244
756,cluster_756,cluster_756_casabus,MAISON DES JEUNES ZERKTOUNI,['L060'],casabus,33.59984080006937,-7.638945799888376,626281.3464414825,3718618.6837855764
757,cluster_757,cluster_757_casabus,MAISON DES SOEURS,['L072'],casabus,33.55778509999999,-7.6364331,626575.889577829,3713958.501536838
758,cluster_758,cluster_758_casabus,MAISON DES SOEURS,['L072'],casabus,33.5582733,-7.636332200000001,626584.5441883695,3714012.7575658686
759,cluster_759,cluster_759_casabus,MARASSI TIT MELLIL,['L606'],casabus,33.553904500008116,-7.477354300048736,641350.3189096106,3713733.8570770076
760,cluster_760,cluster_760_casabus,MARCHE AIN CHOC,"['L006', 'L022']",casabus,33.5468243,-7.5960931,630337.2848585402,3712793.1396781043
761,cluster_761,cluster_761_casabus,MARCHE AIN CHOC,"['L006', 'L022']",casabus,33.5470525,-7.5963165,630316.2003596434,3712818.1622669096
762,cluster_762,cluster_762_casabus,MARCHE DE BOIS,['L600'],casabus,33.56048719999998,-7.5946908,630446.9409188008,3714309.8881002567
763,cluster_763,cluster_763_casabus,MARCHE DE BOIS,['L600'],casabus,33.561054399999996,-7.594433,630470.0198157274,3714373.1056364523
764,cluster_764,cluster_764_casabus,MARCHE DE GROS,['L143'],casabus,33.5540214,-7.56324,633376.5188577938,3713632.9750903873
765,cluster_765,cluster_765_casabus,MARCHE DE GROS,"['L068', 'L143']",casabus,33.5544081,-7.5630899,633389.8595064305,3713676.046999404
766,cluster_766,cluster_766_casabus,MARCHE DE GROS 1,['L090'],casabus,33.59014520001069,-7.596592450051613,630225.8514165172,3717596.0752908075
767,cluster_767,cluster_767_casabus,MARCHE DE GROS ERRAHMA,"['L050', 'L051']",casabus,33.5373737,-7.719195000000001,618920.7926532199,3711597.246235925
768,cluster_768,cluster_768_casabus,MARCHE DES DATTES,['L056'],casabus,33.569981099999985,-7.5793143,631859.9340069119,3715382.0699004196
769,cluster_769,cluster_769_casabus,MARCHE DES DATTES 2,['L056'],casabus,33.569898,-7.578803300000001,631907.492327003,3715373.5060550775
770,cluster_770,cluster_770_casabus,MARCHE DES FLEURS,"['L056', 'L060', 'L022', 'L040', 'L090']",casabus,33.5826777,-7.6195056,628110.556828276,3716739.470243468
771,cluster_771,cluster_771_casabus,MARCHE DES FLEURS,"['L056', 'L060', 'L022', 'L040', 'L090']",casabus,33.582794,-7.61877,628178.6540486112,3716753.276223704
772,cluster_772,cluster_772_casabus,MARCHE DES POULETS,['L139'],casabus,33.59529265005875,-7.572690400063465,632436.0943339315,3718197.1663414342
773,cluster_773,cluster_773_casabus,MARCHE OASIS,['L072'],casabus,33.556794499999995,-7.634718200000003,626736.5375525135,3713850.7575107096
774,cluster_774,cluster_774_casabus,MARCHE OASIS,['L072'],casabus,33.5573588,-7.634041700000001,626798.5157042592,3713914.156026959
775,cluster_775,cluster_775_casabus,MARINA,['L005'],casabus,33.606064599999996,-7.6210634,627931.4420166165,3719330.759978963
776,cluster_776,cluster_776_casabus,MARINA CASA,['L005'],casabus,33.605817300000005,-7.6209021,627946.773205573,3719303.537902105
777,cluster_777,cluster_777_casabus,MASJID FIRDAOUSS,['L033'],casabus,33.6017178,-7.5113391,638118.9556190668,3718989.799397965
778,cluster_778,cluster_778_casabus,METRO,"['L107', 'L031', 'L007', 'L300']",casabus,33.5377207,-7.6437602,625924.7950345164,3711724.7934066937
779,cluster_779,cluster_779_casabus,MIMOSAS,['L023'],casabus,33.6124205,-7.5314416,636236.831479171,3720149.924438177
780,cluster_780,cluster_780_casabus,MIMOSAS,['L023'],casabus,33.6126408,-7.5305314,636320.9302361468,3720175.5512746773
781,cluster_781,cluster_781_casabus,MORABITINE,"['L906', 'L907']",casabus,33.681249199999996,-7.3918362,649070.4414673,3727974.8051418024
782,cluster_782,cluster_782_casabus,MORABITINE,"['L906', 'L907']",casabus,33.6813584,-7.3921393,649042.1539307879,3727986.4767913017
783,cluster_783,cluster_783_casabus,MOROCCO MALL,['L005'],casabus,33.580071,-7.703433,620325.1344263454,3716349.764194937
784,cluster_784,cluster_784_casabus,MOROCCO MALL,['L005'],casabus,33.580301500000004,-7.703122200000001,620353.6594565936,3716375.6835381202
785,cluster_785,cluster_785_casabus,MOSQUEE  DOHA,['L063'],casabus,33.570454999999995,-7.635704300000003,626625.0488114113,3715364.262045717
786,cluster_786,cluster_786_casabus,MOSQUEE  DOHA,['L063'],casabus,33.57050999999999,-7.6360287,626594.8575919863,3715369.9640943166
787,cluster_787,cluster_787_casabus,MOSQUEE AB HORAIRA,"['L097', 'L606']",casabus,33.57353520003748,-7.528162949891048,636602.3126583076,3715842.450082609
788,cluster_788,cluster_788_casabus,MOSQUEE ABIR,"['L043', 'L079', 'L064']",casabus,33.582162200000006,-7.5380459,635671.4877856842,3716786.0605789423
789,cluster_789,cluster_789_casabus,MOSQUEE ABIR,"['L043', 'L079', 'L064']",casabus,33.5824544,-7.537962299999999,635678.7892292108,3716818.570598452
790,cluster_790,cluster_790_casabus,MOSQUEE ADARISSA,['L300'],casabus,33.51565610000001,-7.640884999999999,626223.8328628044,3709281.727536165
791,cluster_791,cluster_791_casabus,MOSQUEE ADARISSA,['L300'],casabus,33.5157449,-7.6413393,626181.5090193669,3709291.021141719
792,cluster_792,cluster_792_casabus,MOSQUEE AFGHANISTAN,"['L063', 'L019', 'L020', 'L072']",casabus,33.5726914,-7.673283100000001,623133.8057585222,3715566.935752632
793,cluster_793,cluster_793_casabus,MOSQUEE AFGHANISTAN,"['L063', 'L019', 'L020', 'L072']",casabus,33.57325929999999,-7.672175599999999,623235.793897572,3715631.222705754
794,cluster_794,cluster_794_casabus,MOSQUEE AHL LOGHLAM,['L902'],casabus,33.597927150002654,-7.495840399973436,639563.1716589555,3718590.2611816814
795,cluster_795,cluster_795_casabus,MOSQUEE AIN CHOC,"['L006', 'L97B', 'L107', 'L097', 'L068', 'L022']",casabus,33.55365690000051,-7.6000457500040115,629960.0633941931,3713545.7949384446
796,cluster_796,cluster_796_casabus,MOSQUEE AL ANSAR,"['L055', 'L604', 'L068']",casabus,33.5291451,-7.528519500000001,636639.0994749417,3710919.815385108
797,cluster_797,cluster_797_casabus,MOSQUEE AL ANSAR,"['L055', 'L604', 'L068']",casabus,33.52926599999999,-7.5281977000000015,636668.7935835826,3710933.645326385
798,cluster_798,cluster_798_casabus,MOSQUEE AL FADL,"['L065', 'L062']",casabus,33.5555449,-7.5134981000000005,637992.108107546,3713867.036606311
799,cluster_799,cluster_799_casabus,MOSQUEE AL FADL,"['L065', 'L062']",casabus,33.55582329999999,-7.513702600000001,637972.6799441505,3713897.634586749
800,cluster_800,cluster_800_casabus,MOSQUEE AL FALAH,['L023'],casabus,33.613082599999984,-7.4939661,639712.6396740037,3720273.3152172435
801,cluster_801,cluster_801_casabus,MOSQUEE AL FALAH,['L023'],casabus,33.61315599999999,-7.4935103000000005,639754.8089037401,3720282.0698166536
802,cluster_802,cluster_802_casabus,MOSQUEE AL IRAQUI,['L306'],casabus,33.512639500008476,-7.700894249975364,620654.4529308011,3708875.8420031755
803,cluster_803,cluster_803_casabus,MOSQUEE AL MAGHFIRA,['L023'],casabus,33.61042090004554,-7.516773249959876,637600.8971252193,3719947.607756544
804,cluster_804,cluster_804_casabus,MOSQUEE ALGERIE,['L800'],casabus,33.6055996,-7.508461800000002,638379.7340947378,3719424.0784217273
805,cluster_805,cluster_805_casabus,MOSQUEE ANNOUR,['L604'],casabus,33.52595650004896,-7.521572500075218,637289.2820437029,3710575.4261305113
806,cluster_806,cluster_806_casabus,MOSQUEE AZHAR,['L051'],casabus,33.542363600003654,-7.692216200027757,621418.9233308354,3712181.801801099
807,cluster_807,cluster_807_casabus,MOSQUEE BAB TAOUBA,"['L056', 'L107', 'L143', 'L120', 'L606', 'L040']",casabus,33.56804225002603,-7.525417049940019,636865.8537345523,3715236.990971395
808,cluster_808,cluster_808_casabus,ROUTE DE L'OASIS,"['L310', 'L031', 'L072', 'L300']",casabus,33.55891657526119,-7.629681324752176,627201.0246682522,3714092.230073407
809,cluster_809,cluster_809_casabus,MOSQUEE BADR,"['L060', 'L038']",casabus,33.5952795,-7.6383215,626345.9271223798,3718113.674939388
810,cluster_810,cluster_810_casabus,MOSQUEE BADR,"['L060', 'L038']",casabus,33.59574129999999,-7.637930800000002,626381.5079441414,3718165.3576107277
811,cluster_811,cluster_811_casabus,MOSQUEE BASATINE,['L905'],casabus,33.664530600048394,-7.358103649884054,652227.1089077103,3726170.083511371
812,cluster_812,cluster_812_casabus,MOSQUEE EL BATHA,"['L306', 'L007']",casabus,33.56587945006811,-7.644391250024995,625825.3620124123,3714846.32913178
813,cluster_813,cluster_813_casabus,MOSQUEE EL FATH,"['L068', 'L109']",casabus,33.54455325002238,-7.679087749974496,622634.8024058195,3712440.046901818
814,cluster_814,cluster_814_casabus,MOSQUEE EL HODA,"['L038', 'L97B', 'L097', 'L143', 'L067', 'L051', 'L060', 'L022', 'L063']",casabus,33.5701869,-7.6127574,628755.3904590961,3715362.8202493833
815,cluster_815,cluster_815_casabus,MOSQUEE EL HODA,"['L038', 'L97B', 'L097', 'L143', 'L067', 'L051', 'L060', 'L022', 'L063']",casabus,33.57078440000001,-7.612877600000001,628743.3462673855,3715428.923452572
816,cluster_816,cluster_816_casabus,MOSQUEE EL HOSNA B,"['L060', 'L063', 'L143']",casabus,33.54361930000001,-7.584320800000001,631435.1533326503,3712452.6245609936
817,cluster_817,cluster_817_casabus,MOSQUEE EL HOSNA B,"['L060', 'L063', 'L143']",casabus,33.5441006,-7.5828999,631566.3542256093,3712507.7951382166
818,cluster_818,cluster_818_casabus,MOSQUEE EL KAOUTAR,"['L038', 'L011']",casabus,33.57146500000001,-7.5938385,630509.5407404655,3715528.215994109
819,cluster_819,cluster_819_casabus,MOSQUEE EL KAOUTAR,"['L038', 'L011']",casabus,33.5717622,-7.593770299999999,630515.4237112363,3715561.2564654313
820,cluster_820,cluster_820_casabus,MOSQUEE EL WAHDA,['L023'],casabus,33.60870859999999,-7.5453677,634950.5965432912,3719720.0814044466
821,cluster_821,cluster_821_casabus,MOSQUEE EL WAHDA,['L023'],casabus,33.60893850000001,-7.5450234,634982.1825622375,3719746.0229087085
822,cluster_822,cluster_822_casabus,MOSQUEE ELFATH,['L905'],casabus,33.663204200017006,-7.364790650074279,651609.3910180437,3726013.1675070315
823,cluster_823,cluster_823_casabus,MOSQUEE HASSAN II,"['L005', 'L056']",casabus,33.60542440002896,-7.629585749987583,627141.6581624432,3719249.2700998713
824,cluster_824,cluster_824_casabus,MOSQUEE HAY EL FARAH,"['L067', 'L072', 'L040', 'L109']",casabus,33.57158885000543,-7.588174300039676,631035.1044293775,3715549.0998290437
825,cluster_825,cluster_825_casabus,MOSQUEE KAOUTAR,['L084'],casabus,33.57459060000001,-7.682136800000001,622309.3497610217,3715767.032970893
826,cluster_826,cluster_826_casabus,MOSQUEE LISSASFA,"['L97B', 'L013']",casabus,33.534617100024256,-7.670234650041871,623470.9209806975,3711348.8207794456
827,cluster_827,cluster_827_casabus,MOSQUEE LMZABIENNE,['L039'],casabus,33.52685830002517,-7.591377100038406,630805.2245197757,3710585.192993849
828,cluster_828,cluster_828_casabus,MOSQUEE MALI,"['L906', 'L907', 'L903']",casabus,33.687725699999994,-7.391645999999999,649076.8900060467,3728693.2541119857
829,cluster_829,cluster_829_casabus,MOSQUEE MALI,"['L906', 'L907', 'L903']",casabus,33.6877984,-7.391179100000001,649120.045367905,3728701.989931618
830,cluster_830,cluster_830_casabus,MOSQUEE MSALLA,"['L143', 'L039', 'L060', 'L068', 'L063']",casabus,33.54559890001858,-7.60228910001046,629763.8417336121,3712649.4899005885
831,cluster_831,cluster_831_casabus,MOSQUEE NASSIM,['L09E'],casabus,33.51978935007406,-7.661519550004952,624301.40810169,3709715.1110217366
832,cluster_832,cluster_832_casabus,MOSQUEE NOUZHA,['L312'],casabus,33.4448615,-7.5140275,638118.6824902399,3701593.3453048747
833,cluster_833,cluster_833_casabus,MOSQUEE OMAR IBN AL KHATTAB,['L310'],casabus,33.3855804,-7.6853373000000005,622277.6140520003,3694805.773018365
834,cluster_834,cluster_834_casabus,MOSQUEE OMAR IBN AL KHATTAB,['L310'],casabus,33.38623929999999,-7.685839200000001,622230.0065053517,3694878.241467754
835,cluster_835,cluster_835_casabus,MOSQUEE OULAD SALH,['L310'],casabus,33.40050020000001,-7.678880099999999,622857.2468808313,3696467.666394825
836,cluster_836,cluster_836_casabus,MOSQUEE OULAD SALH,['L310'],casabus,33.4012983,-7.678312299999999,622908.9290926458,3696556.8294318113
837,cluster_837,cluster_837_casabus,MOSQUEE OULD EL HAMRA,"['L005', 'L056']",casabus,33.6024723,-7.618283700000002,628194.6668243433,3718935.8728528353
838,cluster_838,cluster_838_casabus,MOSQUEE OULD EL HAMRA,"['L005', 'L056']",casabus,33.6026473,-7.618549100000002,628169.7823562208,3718954.9487676015
839,cluster_839,cluster_839_casabus,MOSQUEE QODS,"['L023', 'L082']",casabus,33.61044659999999,-7.4979593,639346.4057404345,3719975.6350716054
840,cluster_840,cluster_840_casabus,MOSQUEE QODS,['L023'],casabus,33.61099910000001,-7.4968457,639448.8353018662,3720038.39975046
841,cluster_841,cluster_841_casabus,MOSQUEE QUARTIER INDUSTRIEL,['L065'],casabus,33.629843700000016,-7.496990000000001,639405.0895572334,3722127.808752786
842,cluster_842,cluster_842_casabus,MOSQUEE ROI ABDALLAH,['L307'],casabus,33.46797459999999,-7.656076900000003,624881.271068851,3703976.3785995794
843,cluster_843,cluster_843_casabus,MOSQUEE ROI ABDALLAH,['L307'],casabus,33.468263900000004,-7.6559738,624890.4370735885,3704008.580288667
844,cluster_844,cluster_844_casabus,MOSQUEE SONNA,"['L97B', 'L097', 'L143', 'L068', 'L063']",casabus,33.561495600057256,-7.609004450052605,629116.6815594353,3714403.7738466407
845,cluster_845,cluster_845_casabus,MOSQUEE TAHA,['L107'],casabus,33.551326750003724,-7.612389200018933,628817.5714561092,3713272.0106652286
846,cluster_846,cluster_846_casabus,MOSQUEE TAMARIS,['L301'],casabus,33.499407,-7.8678106,605167.25012323,3707227.0152819324
847,cluster_847,cluster_847_casabus,MOSQUEE TAMARIS,['L301'],casabus,33.4995612,-7.8670715,605235.7208398182,3707244.861743805
848,cluster_848,cluster_848_casabus,MOSQUEE YACOUT,"['L039', 'L107', 'L097', 'L97B']",casabus,33.54972620001786,-7.5904050499867886,630861.0236200023,3713122.0781882964
849,cluster_849,cluster_849_casabus,MSALLA DE AIN CHOK1,['L068'],casabus,33.54663140000001,-7.599810800000002,629992.3993024656,3712767.0817215876
850,cluster_850,cluster_850_casabus,MUNICIPALITE DEROUA,['L312'],casabus,33.37540750002419,-7.541393999924516,635682.7678169084,3693856.135019914
851,cluster_851,cluster_851_casabus,MUNICIPALITE NOUACEUR,['L312'],casabus,33.37270600000001,-7.5493182999999995,634949.7419895823,3693546.2917802995
852,cluster_852,cluster_852_casabus,MUNICIPALITE NOUACEUR,['L312'],casabus,33.372977,-7.5492209,634958.3847724911,3693576.46673752
853,cluster_853,cluster_853_casabus,NEJMET SIDI MOUMEN,['L097'],casabus,33.583971350007104,-7.506152749968246,638628.5847177531,3717028.9101268994
854,cluster_854,cluster_854_casabus,OFFICE AGRICOLE,['L600'],casabus,33.453593900002595,-7.5098529499803055,638492.8506735046,3702567.175294381
855,cluster_855,cluster_855_tram,Ain Borja,"['L120', 'L062', 'T4', 'L011']",tram,33.580255700057705,-7.5916798667609475,630696.6519389594,3716505.681360765
855,cluster_855,cluster_855_casabus,Ain Borja,"['L120', 'L062', 'T4', 'L011']",casabus,33.580255700057705,-7.5916798667609475,630696.6519389594,3716505.681360765
856,cluster_856,cluster_856_casabus,OFPPT AIN SEBAA,"['L023', 'L608']",casabus,33.60915495006092,-7.529254550042747,636444.8858208848,3719790.7048435793
857,cluster_857,cluster_857_casabus,OFPPT BOULEVARD BAHMAD,['L090'],casabus,33.587479250002716,-7.594106099998172,630460.5980952835,3717303.595114179
858,cluster_858,cluster_858_casabus,OFPPT DERB GHALLEF,"['L97B', 'L063', 'L097', 'L051']",casabus,33.5699799500016,-7.631230349986217,627041.0185871907,3715317.0650851796
859,cluster_859,cluster_859_casabus,OFPPT EL HANK,['L038'],casabus,33.60277610000105,-7.64562960000943,625656.9062417886,3718936.024234903
860,cluster_860,cluster_860_casabus,OFPPT ROUTE MARRAKECH,['L310'],casabus,33.5224199,-7.6342129,626833.6565106147,3710039.847759794
861,cluster_861,cluster_861_casabus,OFPPT ROUTE MARRAKECH,['L310'],casabus,33.52280379999999,-7.63498,626761.854381782,3710081.4774973453
862,cluster_862,cluster_862_casabus,OFPPT SIDI MOUMEN,"['L097', 'L606']",casabus,33.57480225008682,-7.522313599909394,637143.2380076642,3715990.676492207
863,cluster_863,cluster_863_casabus,ONEP BOUSKOURA,"['L310', 'L300']",casabus,33.49443665000694,-7.629844899947719,627280.2914784472,3706942.368709973
864,cluster_864,cluster_864_casabus,ORPHELINAT DE AIN CHOC,"['L039', 'L107', 'L097', 'L97B']",casabus,33.549314550011374,-7.594327250016894,630497.492941678,3713071.4878885685
865,cluster_865,cluster_865_casabus,OUED EL MALEH,['L902'],casabus,33.65183090000238,-7.405701049972677,647835.4286473601,3724692.722307175
866,cluster_866,cluster_866_casabus,OUED HASSAR,['L606'],casabus,33.538032600003746,-7.419780050033558,646722.4066851322,3712053.8981878734
867,cluster_867,cluster_867_casabus,OUED NASSIM,"['L107', 'L09E']",casabus,33.521427150000896,-7.664942400005632,623981.1765069003,3709892.615796394
868,cluster_868,cluster_868_casabus,OULED BA HMAD,['L903'],casabus,33.61494255002154,-7.350093100074448,653057.6228506349,3720683.124058736
869,cluster_869,cluster_869_casabus,OULED HARRES,['L055'],casabus,33.577933800000004,-7.5674621,632947.8816069069,3716279.0464300895
870,cluster_870,cluster_870_casabus,OULED HARRES,"['L039', 'L32D', 'L055']",casabus,33.57798879999999,-7.568148000000002,632884.1365844294,3716284.264764062
871,cluster_871,cluster_871_casabus,OULED ISSA,['L306'],casabus,33.47129770000001,-7.775520899999999,613777.1414293887,3704207.617666905
872,cluster_872,cluster_872_casabus,OULED ISSA,['L306'],casabus,33.4713556,-7.7750808,613817.9617499668,3704214.5197196305
873,cluster_873,cluster_873_casabus,OULED TALEB,['L309'],casabus,33.536371450048776,-7.617652650012702,628351.01870797,3711607.200298435
874,cluster_874,cluster_874_casabus,OULFA PRESTIGE,"['L050', 'L051']",casabus,33.54168930000001,-7.712635999999999,619523.8845128699,3712083.305350837
875,cluster_875,cluster_875_casabus,OUM RAYAT,['L905'],casabus,33.66266360006465,-7.371910799979189,650950.1174348347,3725942.7960506515
876,cluster_876,cluster_876_casabus,P3003 SIDI MOUSSA,['L903'],casabus,33.568034200009855,-7.377785000025644,650569.9492959741,3715440.924285276
877,cluster_877,cluster_877_casabus,P3011 BOUSKOURA,['L307'],casabus,33.45516325003003,-7.650175750041051,625448.1190706806,3702562.9602890224
878,cluster_878,cluster_878_casabus,PALAIS ATLAS,"['L120', 'L606']",casabus,33.567135199999996,-7.5094966,638345.1134979511,3715157.560813111
879,cluster_879,cluster_879_casabus,PALAIS ATLAS,"['L120', 'L606']",casabus,33.56742229999999,-7.509385399999999,638354.9776963631,3715189.5443860977
880,cluster_880,cluster_880_casabus,PALAIS DES AMBASSADES,['L306'],casabus,33.52527320000629,-7.683794599952708,622224.9187698519,3710296.6945388266
881,cluster_881,cluster_881_casabus,PALAIS ROYAL AIN GUEDDID,['L301'],casabus,33.55886685003877,-7.7243428499125875,618413.4637362759,3713974.5284772124
882,cluster_882,cluster_882_casabus,PALMIER,['L090'],casabus,33.57971850001302,-7.632343549967326,626923.4328961546,3716395.537447723
883,cluster_883,cluster_883_casabus,PALMIER ABDELMOUMEN,"['L006', 'L019', 'L038']",casabus,33.581205700000005,-7.6245608,627643.5641852482,3716570.0080042104
884,cluster_884,cluster_884_casabus,PALMIER ABDELMOUMEN,"['L006', 'L019', 'L038', 'L067']",casabus,33.581780499999994,-7.624051200000002,627690.0128886196,3716634.37178245
885,cluster_885,cluster_885_casabus,PANORAMIQUE,['L107'],casabus,33.552632,-7.6069343,629322.0658828075,3713423.533869031
886,cluster_886,cluster_886_casabus,PANORAMIQUE,['L107'],casabus,33.552918399999996,-7.607083300000001,629307.8059448898,3713455.104789032
887,cluster_887,cluster_887_casabus,PARC (MOH),['L906'],casabus,33.70576555000419,-7.397480450012551,648504.9959604708,3730685.273593818
888,cluster_888,cluster_888_casabus,PARC HAY HASSANI,"['L063', 'L019', 'L020', 'L072']",casabus,33.570613200000004,-7.6782154,622678.9428103649,3715330.6487870975
889,cluster_889,cluster_889_casabus,PARC INDUSTRIEL,"['L310', 'L307']",casabus,33.442585700046585,-7.650868999903514,625401.7897113322,3701167.5214433214
890,cluster_890,cluster_890_casabus,PARC LE LAC,"['L060', 'L056']",casabus,33.60249275000089,-7.63611740000827,626539.9159332352,3718916.1944871647
891,cluster_891,cluster_891_casabus,PARK DE BOUSKOURA,['L309'],casabus,33.47376679999999,-7.6176512,628443.6220127556,3704665.4846102414
892,cluster_892,cluster_892_casabus,PARK.BOUS,['L309'],casabus,33.47445369999999,-7.617364899999999,628469.2122252414,3704742.0031071105
893,cluster_893,cluster_893_casabus,PEAGE NOUACEUR,['L312'],casabus,33.3909261,-7.6076202,629498.7525244881,3695492.494650846
894,cluster_894,cluster_894_casabus,PEAGE NOUACEUR,['L312'],casabus,33.391252699999995,-7.6078282,629478.9215439255,3695528.4493039674
895,cluster_895,cluster_895_casabus,PENETRATION AZBANE,"['L107', 'L307', 'L09E']",casabus,33.5305274500335,-7.665335350088229,623931.6976563444,3710901.1993809184
896,cluster_896,cluster_896_casabus,PEPINIERE BOUSKOURA,['L307'],casabus,33.48834895002794,-7.67431300000175,623157.760386533,3706213.7172760223
897,cluster_897,cluster_897_casabus,PEPINIERE DAR BOUAZZA,['L301'],casabus,33.5158269,-7.8096611000000005,610548.0785674897,3709108.0646347688
898,cluster_898,cluster_898_casabus,PEPINIERE DAR BOUAZZA,['L301'],casabus,33.516209,-7.8095053,610562.0625581193,3709150.5974242343
899,cluster_899,cluster_899_casabus,PEPINIERE DERB GHALLEF,"['L97B', 'L097']",casabus,33.573811899999995,-7.6347669000000025,626707.1531220813,3715737.630239152
900,cluster_900,cluster_900_casabus,PEPINIERE DERB GHALLEF,"['L97B', 'L097']",casabus,33.574071999999994,-7.634885500000001,626695.7649776195,3715766.3257463174
