stop_name,primary_mode,num_lines,latitude,longitude,health_facilities_500m
LYCEE FECHTALI,casabus,3,33.55862129999999,-7.678576399999999,0
LYCEE FECHTALI,casabus,3,33.558653099999994,-7.678921400000001,0
LYCEE IBNO HAZM,casabus,3,33.5615042,-7.576455799999999,2
LYCEE IBNO HAZM,casabus,4,33.56166459999999,-7.576135,2
LYCEE JABER BNOU HAYAN,casabus,1,33.58745059999999,-7.6043606000000015,0
LYCEE JABER BNOU HAYAN,casabus,1,33.5876362,-7.6047302,0
LYCEE LAHLOU,casabus,6,33.572061000000005,-7.62276,4
LYCEE LAHLOU,casabus,6,33.5722157,-7.6233851,3
LYCEE LOUIS MASSIGNON,casabus,1,33.47855559999999,-7.622276599999999,0
LYCEE LOUIS MASSIGNON,casabus,1,33.47860969999999,-7.6217075,0
LYCEE LYAUTEY,casabus,1,33.5959877,-7.631371000000001,2
LYCEE MOHAMED V,casabus,2,33.57825420000814,-7.615250799996638,0
LYCEE MOULAY ABDELLAH,casabus,6,33.561967750022774,-7.61311390006641,4
LYCEE TECHNIQUE MOHAMMEDIA,casabus,4,33.706402399999995,-7.364141800000002,0
LYCEE TECHNIQUE MOHAMMEDIA,casabus,4,33.70655310000001,-7.364723299999999,0
M'SALLA AIN CHOK,casabus,3,33.54859980005175,-7.599619099928452,1
M'SALLA MOHAMMEDIA,casabus,3,33.69331309999999,-7.3743587,0
M'SALLA MOHAMMEDIA,casabus,3,33.69331999999999,-7.374794200000001,0
M'SALLA QODS,casabus,1,33.6247673500153,-7.484184149937611,0
MAAGUIZ,casabus,1,33.61406409999999,-7.508872600000001,0
MAAGUIZ,casabus,1,33.614329899999994,-7.507781,0
MAARIF EXTENTION,casabus,5,33.56390780000001,-7.629230999999999,2
MAARIF EXTENTION,casabus,5,33.563994099999995,-7.6302305,3
MAATI BEN SALEH,casabus,1,33.5723158,-7.608469000000001,0
MADAME CHOUAL,casabus,1,33.564543699999994,-7.714559300000001,0
MADAME CHOUAL,casabus,1,33.56468699999999,-7.714966100000001,0
MADAME LOULA,casabus,1,33.56786689999999,-7.707899800000002,0
MADAME LOULA,casabus,1,33.5683276,-7.7079611,0
MAISON DES JEUNES ZERKTOUNI,casabus,1,33.59984080006937,-7.638945799888376,0
MAISON DES SOEURS,casabus,1,33.55778509999999,-7.6364331,2
MAISON DES SOEURS,casabus,1,33.5582733,-7.636332200000001,2
MARASSI TIT MELLIL,casabus,1,33.553904500008116,-7.477354300048736,0
MARCHE AIN CHOC,casabus,2,33.5468243,-7.5960931,0
MARCHE AIN CHOC,casabus,2,33.5470525,-7.5963165,0
MARCHE DE BOIS,casabus,1,33.56048719999998,-7.5946908,0
MARCHE DE BOIS,casabus,1,33.561054399999996,-7.594433,0
MARCHE DE GROS,casabus,1,33.5540214,-7.56324,0
MARCHE DE GROS,casabus,2,33.5544081,-7.5630899,0
MARCHE DE GROS 1,casabus,1,33.59014520001069,-7.596592450051613,0
MARCHE DE GROS ERRAHMA,casabus,2,33.5373737,-7.719195000000001,0
MARCHE DES DATTES,casabus,1,33.569981099999985,-7.5793143,0
MARCHE DES DATTES 2,casabus,1,33.569898,-7.578803300000001,0
MARCHE DES FLEURS,casabus,5,33.5826777,-7.6195056,2
MARCHE DES FLEURS,casabus,5,33.582794,-7.61877,2
MARCHE DES POULETS,casabus,1,33.59529265005875,-7.572690400063465,0
MARCHE OASIS,casabus,1,33.556794499999995,-7.634718200000003,2
MARCHE OASIS,casabus,1,33.5573588,-7.634041700000001,2
MARINA,casabus,1,33.606064599999996,-7.6210634,0
MARINA CASA,casabus,1,33.605817300000005,-7.6209021,0
MASJID FIRDAOUSS,casabus,1,33.6017178,-7.5113391,0
METRO,casabus,4,33.5377207,-7.6437602,0
MIMOSAS,casabus,1,33.6124205,-7.5314416,1
MIMOSAS,casabus,1,33.6126408,-7.5305314,1
MORABITINE,casabus,2,33.681249199999996,-7.3918362,0
MORABITINE,casabus,2,33.6813584,-7.3921393,0
MOROCCO MALL,casabus,1,33.580071,-7.703433,0
MOROCCO MALL,casabus,1,33.580301500000004,-7.703122200000001,0
MOSQUEE  DOHA,casabus,1,33.570454999999995,-7.635704300000003,0
MOSQUEE  DOHA,casabus,1,33.57050999999999,-7.6360287,1
MOSQUEE AB HORAIRA,casabus,2,33.57353520003748,-7.528162949891048,1
MOSQUEE ABIR,casabus,3,33.582162200000006,-7.5380459,0
MOSQUEE ABIR,casabus,3,33.5824544,-7.537962299999999,0
MOSQUEE ADARISSA,casabus,1,33.51565610000001,-7.640884999999999,0
MOSQUEE ADARISSA,casabus,1,33.5157449,-7.6413393,0
MOSQUEE AFGHANISTAN,casabus,4,33.5726914,-7.673283100000001,1
MOSQUEE AFGHANISTAN,casabus,4,33.57325929999999,-7.672175599999999,1
MOSQUEE AHL LOGHLAM,casabus,1,33.597927150002654,-7.495840399973436,0
MOSQUEE AIN CHOC,casabus,6,33.55365690000051,-7.6000457500040115,0
MOSQUEE AL ANSAR,casabus,3,33.5291451,-7.528519500000001,0
MOSQUEE AL ANSAR,casabus,3,33.52926599999999,-7.5281977000000015,0
MOSQUEE AL FADL,casabus,2,33.5555449,-7.5134981000000005,0
MOSQUEE AL FADL,casabus,2,33.55582329999999,-7.513702600000001,0
MOSQUEE AL FALAH,casabus,1,33.613082599999984,-7.4939661,0
MOSQUEE AL FALAH,casabus,1,33.61315599999999,-7.4935103000000005,0
MOSQUEE AL IRAQUI,casabus,1,33.512639500008476,-7.700894249975364,0
MOSQUEE AL MAGHFIRA,casabus,1,33.61042090004554,-7.516773249959876,0
MOSQUEE ALGERIE,casabus,1,33.6055996,-7.508461800000002,0
MOSQUEE ANNOUR,casabus,1,33.52595650004896,-7.521572500075218,0
MOSQUEE AZHAR,casabus,1,33.542363600003654,-7.692216200027757,0
MOSQUEE BAB TAOUBA,casabus,6,33.56804225002603,-7.525417049940019,0
ROUTE DE L'OASIS,casabus,4,33.55891657526119,-7.629681324752176,3
MOSQUEE BADR,casabus,2,33.5952795,-7.6383215,2
MOSQUEE BADR,casabus,2,33.59574129999999,-7.637930800000002,2
MOSQUEE BASATINE,casabus,1,33.664530600048394,-7.358103649884054,0
MOSQUEE EL BATHA,casabus,2,33.56587945006811,-7.644391250024995,1
MOSQUEE EL FATH,casabus,2,33.54455325002238,-7.679087749974496,0
MOSQUEE EL HODA,casabus,9,33.5701869,-7.6127574,1
MOSQUEE EL HODA,casabus,9,33.57078440000001,-7.612877600000001,1
MOSQUEE EL HOSNA B,casabus,3,33.54361930000001,-7.584320800000001,1
MOSQUEE EL HOSNA B,casabus,3,33.5441006,-7.5828999,0
MOSQUEE EL KAOUTAR,casabus,2,33.57146500000001,-7.5938385,0
MOSQUEE EL KAOUTAR,casabus,2,33.5717622,-7.593770299999999,0
MOSQUEE EL WAHDA,casabus,1,33.60870859999999,-7.5453677,1
MOSQUEE EL WAHDA,casabus,1,33.60893850000001,-7.5450234,1
MOSQUEE ELFATH,casabus,1,33.663204200017006,-7.364790650074279,0
MOSQUEE HASSAN II,casabus,2,33.60542440002896,-7.629585749987583,2
MOSQUEE HAY EL FARAH,casabus,4,33.57158885000543,-7.588174300039676,0
MOSQUEE KAOUTAR,casabus,1,33.57459060000001,-7.682136800000001,0
MOSQUEE LISSASFA,casabus,2,33.534617100024256,-7.670234650041871,0
MOSQUEE LMZABIENNE,casabus,1,33.52685830002517,-7.591377100038406,0
MOSQUEE MALI,casabus,3,33.687725699999994,-7.391645999999999,0
MOSQUEE MALI,casabus,3,33.6877984,-7.391179100000001,0
MOSQUEE MSALLA,casabus,5,33.54559890001858,-7.60228910001046,1
MOSQUEE NASSIM,casabus,1,33.51978935007406,-7.661519550004952,0
MOSQUEE NOUZHA,casabus,1,33.4448615,-7.5140275,0
MOSQUEE OMAR IBN AL KHATTAB,casabus,1,33.3855804,-7.6853373000000005,0
MOSQUEE OMAR IBN AL KHATTAB,casabus,1,33.38623929999999,-7.685839200000001,0
MOSQUEE OULAD SALH,casabus,1,33.40050020000001,-7.678880099999999,0
MOSQUEE OULAD SALH,casabus,1,33.4012983,-7.678312299999999,0
MOSQUEE OULD EL HAMRA,casabus,2,33.6024723,-7.618283700000002,0
MOSQUEE OULD EL HAMRA,casabus,2,33.6026473,-7.618549100000002,0
MOSQUEE QODS,casabus,2,33.61044659999999,-7.4979593,2
MOSQUEE QODS,casabus,1,33.61099910000001,-7.4968457,2
MOSQUEE QUARTIER INDUSTRIEL,casabus,1,33.629843700000016,-7.496990000000001,0
MOSQUEE ROI ABDALLAH,casabus,1,33.46797459999999,-7.656076900000003,0
MOSQUEE ROI ABDALLAH,casabus,1,33.468263900000004,-7.6559738,0
MOSQUEE SONNA,casabus,5,33.561495600057256,-7.609004450052605,2
MOSQUEE TAHA,casabus,1,33.551326750003724,-7.612389200018933,2
MOSQUEE TAMARIS,casabus,1,33.499407,-7.8678106,0
MOSQUEE TAMARIS,casabus,1,33.4995612,-7.8670715,0
MOSQUEE YACOUT,casabus,4,33.54972620001786,-7.5904050499867886,2
MSALLA DE AIN CHOK1,casabus,1,33.54663140000001,-7.599810800000002,1
MUNICIPALITE DEROUA,casabus,1,33.37540750002419,-7.541393999924516,0
MUNICIPALITE NOUACEUR,casabus,1,33.37270600000001,-7.5493182999999995,0
MUNICIPALITE NOUACEUR,casabus,1,33.372977,-7.5492209,0
NEJMET SIDI MOUMEN,casabus,1,33.583971350007104,-7.506152749968246,0
OFFICE AGRICOLE,casabus,1,33.453593900002595,-7.5098529499803055,0
Ain Borja,tram,4,33.580255700057705,-7.5916798667609475,0
OFPPT AIN SEBAA,casabus,2,33.60915495006092,-7.529254550042747,1
OFPPT BOULEVARD BAHMAD,casabus,1,33.587479250002716,-7.594106099998172,1
OFPPT DERB GHALLEF,casabus,4,33.5699799500016,-7.631230349986217,1
OFPPT EL HANK,casabus,1,33.60277610000105,-7.64562960000943,0
OFPPT ROUTE MARRAKECH,casabus,1,33.5224199,-7.6342129,0
OFPPT ROUTE MARRAKECH,casabus,1,33.52280379999999,-7.63498,0
OFPPT SIDI MOUMEN,casabus,2,33.57480225008682,-7.522313599909394,1
ONEP BOUSKOURA,casabus,2,33.49443665000694,-7.629844899947719,0
ORPHELINAT DE AIN CHOC,casabus,4,33.549314550011374,-7.594327250016894,1
OUED EL MALEH,casabus,1,33.65183090000238,-7.405701049972677,0
OUED HASSAR,casabus,1,33.538032600003746,-7.419780050033558,0
OUED NASSIM,casabus,2,33.521427150000896,-7.664942400005632,0
OULED BA HMAD,casabus,1,33.61494255002154,-7.350093100074448,0
OULED HARRES,casabus,1,33.577933800000004,-7.5674621,1
OULED HARRES,casabus,3,33.57798879999999,-7.568148000000002,1
OULED ISSA,casabus,1,33.47129770000001,-7.775520899999999,0
OULED ISSA,casabus,1,33.4713556,-7.7750808,0
OULED TALEB,casabus,1,33.536371450048776,-7.617652650012702,0
OULFA PRESTIGE,casabus,2,33.54168930000001,-7.712635999999999,0
OUM RAYAT,casabus,1,33.66266360006465,-7.371910799979189,0
P3003 SIDI MOUSSA,casabus,1,33.568034200009855,-7.377785000025644,0
P3011 BOUSKOURA,casabus,1,33.45516325003003,-7.650175750041051,0
PALAIS ATLAS,casabus,2,33.567135199999996,-7.5094966,0
PALAIS ATLAS,casabus,2,33.56742229999999,-7.509385399999999,0
PALAIS DES AMBASSADES,casabus,1,33.52527320000629,-7.683794599952708,0
PALAIS ROYAL AIN GUEDDID,casabus,1,33.55886685003877,-7.7243428499125875,0
PALMIER,casabus,1,33.57971850001302,-7.632343549967326,0
PALMIER ABDELMOUMEN,casabus,3,33.581205700000005,-7.6245608,2
PALMIER ABDELMOUMEN,casabus,4,33.581780499999994,-7.624051200000002,2
PANORAMIQUE,casabus,1,33.552632,-7.6069343,2
PANORAMIQUE,casabus,1,33.552918399999996,-7.607083300000001,2
PARC (MOH),casabus,1,33.70576555000419,-7.397480450012551,0
PARC HAY HASSANI,casabus,4,33.570613200000004,-7.6782154,0
PARC INDUSTRIEL,casabus,2,33.442585700046585,-7.650868999903514,0
PARC LE LAC,casabus,2,33.60249275000089,-7.63611740000827,2
PARK DE BOUSKOURA,casabus,1,33.47376679999999,-7.6176512,0
PARK.BOUS,casabus,1,33.47445369999999,-7.617364899999999,0
PEAGE NOUACEUR,casabus,1,33.3909261,-7.6076202,0
PEAGE NOUACEUR,casabus,1,33.391252699999995,-7.6078282,0
PENETRATION AZBANE,casabus,3,33.5305274500335,-7.665335350088229,0
PEPINIERE BOUSKOURA,casabus,1,33.48834895002794,-7.67431300000175,0
PEPINIERE DAR BOUAZZA,casabus,1,33.5158269,-7.8096611000000005,0
PEPINIERE DAR BOUAZZA,casabus,1,33.516209,-7.8095053,0
PEPINIERE DERB GHALLEF,casabus,2,33.573811899999995,-7.6347669000000025,2
PEPINIERE DERB GHALLEF,casabus,2,33.574071999999994,-7.634885500000001,2
PEPINIERE OASIS,casabus,1,33.56192250005189,-7.628519099934055,2
PEPINIERE ORIKA,casabus,1,33.515651850006705,-7.632687350031976,0
PETIT ZENATA,casabus,1,33.64166669999999,-7.4965815000000005,0
PETIT ZENATA,casabus,1,33.64191019999999,-7.496784900000001,0
PHARE EL HANK,casabus,1,33.6066253,-7.6512897,0
PHARE EL HANK,casabus,1,33.6067826,-7.651008200000001,0
PHARMACIE AL ATFAL,casabus,2,33.5522228,-7.6896919,0
PLACE SIDI MOHAMED,casabus,1,33.453753750001255,-7.51702555000248,0
PLAGE LALLA MERIEM,casabus,1,33.60321355006112,-7.6600215999957895,0
PLAGE OULAD HMIMOUN,casabus,1,33.668591199999995,-7.4412859,0
PLAGE OULAD HMIMOUN,casabus,1,33.6689309,-7.441575900000001,0
PLAGE PALOMA,casabus,1,33.6599298,-7.4605895,0
PLAGE PALOMA,casabus,1,33.660196799999994,-7.4606771,0
PLAGE RAHA,casabus,1,33.618500350008375,-7.543403349960794,0
PLAGE SAADA,casabus,1,33.6193042,-7.5346517,0
PLAGE SAADA,casabus,1,33.619669699999996,-7.534636800000002,0
POLE URBAIN NOUACEUR,casabus,1,33.383019299999994,-7.5518868,0
POLE URBAIN NOUACEUR,casabus,1,33.3830536,-7.5522335,0
POLYCLINIQUE CNSS BERNOUSSI,casabus,1,33.61132290000241,-7.5016307500218,3
POLYCLINIQUE CNSS INARA,casabus,5,33.539818950017434,-7.59850919995804,2
POLYCLINIQUE CNSS OUM RABIA,casabus,1,33.5672306,-7.667609999999999,1
PONT ANOUAL,casabus,2,33.5704893,-7.5780882,0
PONT ANOUAL,casabus,2,33.5707736,-7.577814000000001,0
PONT AUTOROUTE A1,casabus,3,33.5367003,-7.5389936,0
PONT AUTOROUTE A1,casabus,3,33.53718840000001,-7.538983300000001,0
PONT ONCF,casabus,2,33.64638269999999,-7.4450571000000005,0
PONT ONCF,casabus,1,33.6466389,-7.4453551000000004,0
POSTE DE POLICE BOUTALEB,casabus,1,33.57310375004854,-7.685290049881468,0
POSTE DE POLICE GARE ROUTIERE,casabus,2,33.57494840001006,-7.590249000006848,0
POSTE MAROC (ZOLA),casabus,4,33.59569235001018,-7.593876049988624,0
PREFECTURE MEDIOUNA,casabus,2,33.55969935003854,-7.48995900010215,0
PREFECTURE NOUACER,casabus,3,33.46578590000001,-7.638494,0
PREFECTURE NOUACER,casabus,3,33.46619549999999,-7.638694,0
PRESTIGIA,casabus,1,33.4745337,-7.6094803,0
PRISON OKACHA,casabus,1,33.607570300071444,-7.557996450012337,0
PROJET SALAM,casabus,1,33.58895260001498,-7.4861339500380435,0
PROMENADE MARITIME,casabus,1,33.60372635000216,-7.641646400019477,0
PROTECTION CIVIL AIN SEBAA,casabus,1,33.606148250010065,-7.550545299982133,0
PROTECTION CIVIL BOUSKOURA,casabus,1,33.432596450028385,-7.639635350020111,0
PROTECTION CIVIL EL QODS,casabus,1,33.621982750031705,-7.487778299927616,0
PROTECTION CIVIL MOHAMMEDIA,casabus,4,33.68259655001046,-7.408214250039835,0
PROTECTION CIVILE,casabus,1,33.54788210000001,-7.622223099999999,1
PROTECTION CIVILE,casabus,1,33.5484494,-7.6221658,1
PTT BIR ANZARAN,casabus,2,33.580111,-7.6371361,2
PTT BIR ANZARAN,casabus,2,33.580133899999986,-7.6367373,2
PTT HAY ALAMAL,casabus,3,33.567878750071806,-7.590675349955424,0
PTT ROUDANI,casabus,2,33.56985290000001,-7.6435505,1
PTT ROUDANI,casabus,2,33.570642600000006,-7.6432488,1
Prestigia,casabus,1,33.4740498,-7.609354000000001,0
QADI TAZI (SOS),casabus,3,33.67811259999999,-7.3962812,0
QADI TAZI (SOS),casabus,3,33.67839909999999,-7.3965041,0
QUARTIER ANFA MOHAMMEDIA,casabus,1,33.69092825000977,-7.370708450018036,0
QUARTIER DRISSIA,casabus,3,33.56360409999999,-7.5917481,0
QUARTIER DRISSIA,casabus,3,33.56391919999999,-7.5922093,0
QUARTIER INDUSTRIEL MEDIOUNA,casabus,1,33.53989590009717,-7.494017649984511,0
QUARTIER NASSIM,casabus,1,33.6786712,-7.400604800000001,0
QUARTIER NASSIM,casabus,1,33.6788809,-7.400239200000001,0
QUARTIER POLO,casabus,5,33.553984099999994,-7.603113900000001,0
QUARTIER POLO,casabus,5,33.5540214,-7.6036473,1
QUARTIER TAKADOUM,casabus,1,33.5856240000038,-7.567780100029787,0
RESIDENCE ABOUAB OUM RABIA,casabus,2,33.5604242,-7.6724343,0
RESIDENCE ABOUAB OUM RABIA,casabus,2,33.560762199999985,-7.672250999999999,0
RESIDENCE ABWAB SALAM,casabus,2,33.581206500051294,-7.4781400499815165,0
RESIDENCE AL AMANE,casabus,2,33.59515800001426,-7.539236799962924,0
RESIDENCE AL AMANE 2,casabus,2,33.593763300004845,-7.544977099968686,0
RESIDENCE AL BADR,casabus,3,33.59910776670335,-7.533071200039297,0
RESIDENCE AL BAIDA EL QODS,casabus,1,33.61437415002283,-7.4879907000221575,0
RESIDENCE AL FADL,casabus,2,33.55338625003473,-7.517660349928412,0
RESIDENCE AL FAJR,casabus,1,33.504924600000486,-7.7140932000031395,0
RESIDENCE AL FIRDAOUS,casabus,2,33.55833495002924,-7.668077750025554,0
RESIDENCE AL HOUDA,casabus,1,33.58210605004144,-7.524422400017103,0
RESIDENCE AL WIFAK,casabus,2,33.59667380000628,-7.5366315499689245,0
RESIDENCE ALASSIL,casabus,2,33.59329760000655,-7.561146399958604,0
RESIDENCE ALKIMA,casabus,1,33.59229779999999,-7.5012167,0
RESIDENCE ALKIMA,casabus,2,33.59274469999999,-7.5011692,0
RESIDENCE ANDALOUS,casabus,1,33.66442460005448,-7.399397300032239,0
RESIDENCE ANNACER,casabus,2,33.56896755006913,-7.596066450086448,0
RESIDENCE ASSALAM,casabus,3,33.58531060000001,-7.5815242,0
RESIDENCE ASSALAM,casabus,3,33.5856343,-7.581342000000002,0
RESIDENCE BAB EL BAIDA 1,casabus,1,33.6163684,-7.4829962,0
RESIDENCE BAB EL BAIDA 1,casabus,1,33.6166174,-7.482811899999999,0
RESIDENCE BACHKOU,casabus,4,33.532931100004866,-7.647221349982651,0
RESIDENCE BASSATIN ALOULFA,casabus,2,33.547790100097146,-7.702248899985228,0
Residence Bassatin Aloulfa 2,casabus,1,33.54371270001093,-7.697366000040211,0
RESIDENCE BOUAARFA,casabus,2,33.60076275000227,-7.636251899980828,2
RESIDENCE CHARAF,casabus,3,33.58566150005673,-7.527034500003687,0
RESIDENCE CHIFAE,casabus,1,33.58342835000081,-7.631833800005889,0
RESIDENCE DANDOUN,casabus,1,33.51474370001773,-7.64625609995417,0
RESIDENCE DES OLIVIERS,casabus,1,33.586119900031164,-7.502720749953391,0
RESIDENCE EL AHALI,casabus,3,33.516332999999996,-7.654483099999999,1
RESIDENCE EL AHALI,casabus,3,33.51675959999999,-7.654131900000001,1
RESIDENCE EL ALIA,casabus,2,33.571707999999994,-7.482393399999999,0
RESIDENCE EL ALIA,casabus,2,33.5717172,-7.482058199999999,0
RESIDENCE EL BAIDA,casabus,2,33.5934695,-7.498688300000002,0
RESIDENCE EL BAIDA,casabus,2,33.59414399999999,-7.498895799999999,0
RESIDENCE EL HADIKA,casabus,2,33.6032361,-7.529428000000002,0
RESIDENCE EL HADIKA,casabus,1,33.603378799999994,-7.5283503,0
RESIDENCE EL HAMD,casabus,3,33.55625299999999,-7.5438276,0
RESIDENCE EL HAMD,casabus,3,33.5564221,-7.5440906000000005,0
RESIDENCE EL HORRIA,casabus,2,33.6898536,-7.377794200000001,0
RESIDENCE EL HORRIA,casabus,2,33.6900925,-7.378034800000001,0
RESIDENCE EL HOSSAINI,casabus,1,33.576909699999995,-7.639274500000002,1
RESIDENCE EL HOSSAINI,casabus,1,33.577274599999996,-7.6385113,1
RESIDENCE EL KAWTAR,casabus,2,33.59448680000226,-7.511690449985012,0
RESIDENCE EL MAJD,casabus,4,33.57074315000341,-7.634671199962322,0
RESIDENCE EL MANSOUR,casabus,5,33.572790499999996,-7.648668700000001,0
RESIDENCE EL MANSOUR,casabus,5,33.573307299999996,-7.6494902,0
RESIDENCE EL MOSTAKBAL,casabus,4,33.529633399999994,-7.6488179999999995,0
RESIDENCE EL MOSTAKBAL,casabus,4,33.5299671,-7.648601,0
RESIDENCE ELFATH,casabus,1,33.66251345000092,-7.368444599989703,0
RESIDENCE ELMOUAHIDINE,casabus,1,33.5858349,-7.548075500000001,1
RESIDENCE ELMOUAHIDINE,casabus,1,33.586087,-7.5482262,2
RESIDENCE FLEURS DE LYS,casabus,4,33.70411195001565,-7.3704076499396285,0
RESIDENCE HLIWA,casabus,1,33.59996670001731,-7.535957799914049,0
RESIDENCE IDMAJ,casabus,3,33.5523332,-7.5503952000000005,0
RESIDENCE IDMAJ,casabus,3,33.552839699999986,-7.5506291999999995,0
RESIDENCE JAD VICTORIA,casabus,1,33.414631050028916,-7.68016179993557,0
RESIDENCE LES CHAMPS DE LYS,casabus,1,33.6898324,-7.3638931,0
RESIDENCE LES CHAMPS DE LYS,casabus,1,33.69027020000001,-7.363933200000002,0
RESIDENCE NAIM,casabus,2,33.56198839999999,-7.4852742,0
RESIDENCE NAIM,casabus,2,33.5620199,-7.485682100000001,0
RESIDENCE NARJIS,casabus,1,33.5281265500016,-7.658428350012686,0
RESIDENCE OUDAYA,casabus,2,33.602163100000006,-7.523432399999999,0
RESIDENCE OUDAYA,casabus,2,33.6023624,-7.5238984,0
RESIDENCE RAYAN VICTORIA,casabus,1,33.41738525003636,-7.67917284999246,0
RESIDENCE RIAD AL OULFA,casabus,3,33.55622290000874,-7.697261999955326,0
RESIDENCE ROKIA,casabus,1,33.68361585003611,-7.371763250010971,0
RESIDENCE SAADA,casabus,4,33.588086600000004,-7.522802900000001,0
RESIDENCE SAADA,casabus,4,33.58834670000001,-7.5228958,0
RESIDENCE SAFA,casabus,2,33.56863465003264,-7.515658700102148,0
RESIDENCE SALMA,casabus,1,33.5489249,-7.554471500000001,0
RESIDENCE SALMA,casabus,1,33.5492184,-7.5547832,0
RESIDENCE SHEMSI,casabus,1,33.592521299999994,-7.637377300000001,4
RESIDENCE WALILI,casabus,1,33.58001505003796,-7.512343299935492,0
RESTAURANT MRISSA,casabus,1,33.54716019999999,-7.744286100000001,0
RESTAURANT MRISSA,casabus,1,33.5474541,-7.744372600000001,0
ROCADE SUD OUEST,casabus,1,33.51898500000112,-7.693177949997687,0
ROCHES NOIRES,casabus,2,33.60903799999999,-7.5669809,0
ROCHES NOIRES,casabus,2,33.6093443,-7.566474899999999,0
ROND POINT LOMO,casabus,1,33.5316903,-7.7706771,0
ROND POINT LOMO,casabus,1,33.53193669999999,-7.7708811,0
ROND POINT VICTORIA,casabus,2,33.42431780001917,-7.6701226999652885,0
ROND-POINT AICHA,casabus,3,33.5977023,-7.587258300000001,0
ROND-POINT AICHA,casabus,3,33.597803899999995,-7.5883631,0
ROND-POINT ANASSI,casabus,1,33.58793620001338,-7.499950799935151,0
ROND-POINT BACHKOU,casabus,5,33.56120299999999,-7.624332999999999,1
ROND-POINT BACHKOU,casabus,6,33.5614576,-7.6240773,1
ROND-POINT CHAHDIA,casabus,2,33.54664945000574,-7.680559700007568,0
ROND-POINT MERCHICH,casabus,1,33.4526989,-7.520668100000001,0
ROND-POINT MERCHICH,casabus,1,33.45302900000001,-7.5203397999999995,0
ROND-POINT MOROCCO MALL,casabus,1,33.5704068,-7.7014466,0
ROND-POINT MOROCCO MALL,casabus,1,33.5707689,-7.701389300000001,0
ROUTE AZEMMOUR,casabus,1,33.5773665,-7.6724572,3
ROUTE AZEMMOUR,casabus,1,33.5777871,-7.6727701,3
ROUTE D'EL JADIDA,casabus,3,33.5572706,-7.6445787,0
ROUTE D'EL JADIDA,casabus,1,33.55799499999999,-7.6443915,0
ROUTE DAR BOUAZZA,casabus,1,33.540241699999996,-7.756676900000002,0
ROUTE DAR BOUAZZA,casabus,1,33.5405139,-7.7555882,0
ROUTE DE LOUIZIA,casabus,1,33.68878820000221,-7.3547749999716245,0
ROUTE DE RABAT,casabus,2,33.60021345002721,-7.563250149939991,0
ROUTE DE SIDI ABDERRAHMANE,casabus,1,33.57178330008023,-7.7002842500927065,0
ROUTE DES ZENATA,casabus,1,33.62520195000035,-7.521771899995816,0
ROUTE MOULAY THAMI,casabus,2,33.538650200013365,-7.717538399953018,0
ROUTE N1 AIN HARROUDA,casabus,1,33.6334396,-7.464819,0
ROUTE N1 AIN HARROUDA,casabus,1,33.6336614,-7.4650339,0
ROUTE N11 SIDI MAAROUF,casabus,1,33.54450025005717,-7.642154200011999,0
ROUTE N9,casabus,1,33.471165950099056,-7.5127392000219295,0
ROUTE N9 AL MAJJATIA,casabus,1,33.48485305004395,-7.510266650101523,0
ROUTE N9 TIT MELLIL,casabus,1,33.53442909999999,-7.494081099999999,0
ROUTE N9 TIT MELLIL,casabus,1,33.5344339,-7.494422599999999,0
ROUTE NATIONALE 1 LISSASFA,casabus,1,33.50650770001987,-7.710185899923882,0
ROUTE NATIONALE 11,casabus,1,33.521042699999995,-7.6341515,0
ROUTE NATIONALE 11,casabus,1,33.521273,-7.6336866,0
ROUTE NATIONALE 9 MEDIOUNA,casabus,1,33.43438235006345,-7.521419549889497,0
ROUTE OULED ZIANE,casabus,3,33.58196915001828,-7.5941929000244075,1
ROUTE P3003,casabus,1,33.58939290002626,-7.380006349966592,0
ROUTE P3013 BOUSKOURA,casabus,2,33.4509319,-7.642678300000001,0
ROUTE P3013 BOUSKOURA,casabus,2,33.4513158,-7.6427087,0
ROUTE P3026,casabus,1,33.4761879,-7.6031534,0
ROUTE P3026,casabus,1,33.4765546,-7.604067300000001,0
ROUTE P3307,casabus,1,33.63190640001479,-7.332932150034597,0
ROUTE P3307 AIN TEKKI,casabus,1,33.66277880000082,-7.353780949989525,0
ROUTE P3336 MEDIOUNA,casabus,1,33.4485943000113,-7.517380500045914,0
ROUTE R309,casabus,1,33.6727984,-7.432096300000001,0
ROUTE R309,casabus,1,33.673081999999994,-7.4322561,0
ROUTE R320,casabus,1,33.5879262,-7.645430200000001,1
ROUTE R320 /P3012,casabus,1,33.5002373,-7.858060000000002,0
ROUTE R320 /P3012,casabus,1,33.500530600000005,-7.8581111,0
ROUTE R322 ROCHES NOIRES,casabus,2,33.607712250001974,-7.57028129998938,0
ROUTE R322 ZENATA,casabus,1,33.63690600000001,-7.5042443,0
ROUTE R322 ZENATA,casabus,1,33.6369312,-7.5046207,0
ROUTE SIDI MAAROUF,casabus,1,33.5138198,-7.6549723,0
ROUTE SIDI MAAROUF,casabus,1,33.5141504,-7.6549723,0
ROYAL GOLF ANFA,casabus,1,33.5831454,-7.658525700000003,2
ROYAL GOLF ANFA 2,casabus,1,33.58305029999999,-7.6597347,2
RTM AIN CHOC,casabus,2,33.5390242500022,-7.583127049974345,0
