name,lat,lon,nearest_hosp_m,nearest_hosp_km,nearest_hosp
HAY NAJAH,33.5137178,-7.6511382999999995,680.0046706814531,0.6800046706814531,Clinic Lina
HAY NASSIM,33.519896,-7.665739,1313.6739267413393,1.3136739267413393,Clinic Lina
HAY NASSIM II,33.514157,-7.66593295,1473.2122734718334,1.4732122734718334,Clinic Lina
HAY RACHIDIA 1,33.68811925,-7.3780291,13884.186527442058,13.884186527442058,Hôpital général de Casablanca Azhar-Bernoussi
HAY RAJA,33.5759599,-7.54939365,85.88736839787607,0.08588736839787607,Clinique Bournazel
HAY SADRI,33.5722758,-7.554144300000001,96.12764159000335,0.09612764159000335,Clinique Al Amal
HAY SALAM 1,33.54835985,-7.672340650000001,582.7905155807972,0.5827905155807972,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
HAY SALAMA,33.5669089,-7.55763765,751.0991853358789,0.7510991853358789,Clinique Al Amal
HAY SALAMA ( MOHAMMEDIA ),33.700725500000004,-7.3788158,14860.696435922138,14.860696435922138,Hôpital général de Casablanca Azhar-Bernoussi
HAY TISSIR,33.5727588,-7.57902555,1422.3677252684895,1.4223677252684894,Clinique Al Mouahhidine
HOPITAL 20 AOUT,33.5741445,-7.6177886,182.02650343664183,0.18202650343664184,Hopital 20 Aout
HOPITAL AL HASSANI,33.560763550000004,-7.68512075,327.8554692478781,0.3278554692478781,hopital hassani
HOPITAL BOUAFI,33.55805785,-7.6072861,275.64083277401505,0.2756408327740151,Hôpital Bouafi
HOPITAL CHABAB,33.68949295,-7.3870892999999995,13418.901059708178,13.418901059708178,Hôpital général de Casablanca Azhar-Bernoussi
HOPITAL CHEIKH KHALIFA,33.551403199999996,-7.6681994,114.84011579225461,0.1148401157922546,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
HOPITAL EL MANSOUR,33.607480550000005,-7.50410915,87.85615850114552,0.08785615850114552,Hôpital AL mansour
HOPITAL MY ABDELLAH,33.698499999999996,-7.3833386999999995,14400.836652179327,14.400836652179327,Hôpital général de Casablanca Azhar-Bernoussi
HOPITAL SALMIA,33.5400798,-7.55772255,2217.0234212953214,2.2170234212953215,Clinique Sidi Othmane
IBNO CHAHID,33.5788009,-7.633824,344.0820059899513,0.3440820059899513,Clinique Maarif مصحة المعاريف
IMMEUBLE 400,33.58025615,-7.63492075,470.20614527524276,0.47020614527524274,Clinique Maarif مصحة المعاريف
INSTITUT AGRICOLE,33.6192913,-7.3438567500000005,13143.271320925358,13.143271320925358,Hôpital général de Casablanca Azhar-Bernoussi
INSTITUT PASTEUR,33.57422245,-7.6257904,202.16511582140214,0.20216511582140215,Institut Pasteur معهد باستور
INSTITUT TARIK BNOU ZIAD,33.535153,-7.5743846,1791.4546575582078,1.7914546575582078,Hôpital Sekkat
ISCAE,33.5270184,-7.6363958,1620.3234253025396,1.6203234253025396,Clinic Lina
ISTA BOULEVARD AFGHANISTAN,33.5690007,-7.6817551,1181.0614427899184,1.1810614427899184,Clinique Yasmine
ISTA HAY HASSANI,33.5697204,-7.6834798,1263.6303560367146,1.2636303560367146,Clinique Yasmine
JAMAL DORA,33.5392637,-7.5760422,1389.8421249594282,1.3898421249594282,Hôpital Sekkat
JAMAL DORA 2,33.5412799,-7.578593,1071.3027948305837,1.0713027948305838,Hôpital Sekkat
JARDIN 20 AOUT (GARE),33.69144245,-7.391026050000001,13343.338503343488,13.343338503343487,Hôpital général de Casablanca Azhar-Bernoussi
JARDIN AL MOSTAKBAL,33.52313505,-7.65171035,365.5977119677547,0.3655977119677547,Clinic Lina
JARDIN ALESCO,33.5500366,-7.567439800000001,1012.8169680075466,1.0128169680075467,Centre Hospitalier Préfectoral de Ben M'Sick
JARDIN ANASSI,33.589683199999996,-7.4949964,1115.8304640384,1.1158304640383998,HGC Hôpital Général de Casablanca
JARDIN EL WAHDA,33.6796338,-7.3856122,12722.371147640646,12.722371147640645,Hôpital général de Casablanca Azhar-Bernoussi
JARDIN EL WAHDA 2,33.6795354,-7.3854104,12728.099394218425,12.728099394218425,Hôpital général de Casablanca Azhar-Bernoussi
JARDIN LALLA MERIEM,33.55714115,-7.5581633,433.0718792028871,0.4330718792028871,Clinique Sidi Othmane
JARDIN LIGUE ARABE,33.58863505,-7.62053785,124.15303936285872,0.12415303936285872,Clinique les princes مصحة الأمراء
JARDIN MESBAHYATE,33.67311265,-7.3967227,11482.646559158986,11.482646559158987,Hôpital général de Casablanca Azhar-Bernoussi
JAWADI,33.55222805,-7.5838063,539.3588718093168,0.5393588718093169,Centre Hospitalier Préfectoral de Ben M'Sick
JAWHARAT AL MADINA,33.5578017,-7.52940945,1981.3563097483204,1.9813563097483204,Hôpital Municipal sidi moumen Tacharouk
JNANE OULFA,33.532113550000005,-7.67859865,2444.6075576498,2.4446075576498,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
JNANE SBIT,33.5518814,-7.4707881,5380.770175803164,5.380770175803164,Hôpital général de Casablanca Azhar-Bernoussi
KHAYRIAT SIDI OTHMAN,33.5655682,-7.5538601,777.1850907626895,0.7771850907626895,Clinique Al Amal
KIADAT MEDIOUNA,33.463352549999996,-7.52401615,10951.7876509388,10.951787650938801,HOPITAL UNIVERSITAIRE DE PROXIMITE
KISARIAT HAY MOHAMMADI,33.5859053,-7.563192000000001,701.5142233155041,0.7015142233155041,Clinique Al Mouahhidine
KISSARIAT AKHMASSI,33.5731507,-7.5977627000000005,1362.7414041104764,1.3627414041104764,Akdital Clinique Ain Berja
KISSARIAT AZIZA,33.58264345,-7.5580143500000005,838.4612171125152,0.8384612171125152,Clinique Al Mouahhidine
KOREA SEBATA,33.553343,-7.57039465,626.6047998258214,0.6266047998258214,Hopital Sidi Othmane
KRIMATE,33.5491197,-7.6232367,90.61866428351912,0.09061866428351913,Clinique Les Crêtes
L'AUBERGE,33.6514884,-7.476634,5042.4159728609,5.0424159728609,Hospital CNSS
L'EGLISE (ZERKTOUNI),33.58305705,-7.6158745,266.40769380975706,0.26640769380975704,Clinique Zarhoun
LA FERAILLE,33.5828432,-7.5821679500000005,1206.0693299762997,1.2060693299762997,ATLANTIC CLINIC CASABLANCA
LA GARE ROUTIERE,33.576194,-7.58599705,1409.7546236106314,1.4097546236106313,Akdital Clinique Ain Berja
LA MORGUE AIN CHOK,33.5547777,-7.592511549999999,558.2585843450104,0.5582585843450104,Centre de Santé Derb el Kheir
LA MORGUE RAHMA,33.535065,-7.7248064,4340.1163805062015,4.340116380506202,hopital hassani
LA POSTE TIT MELLIL,33.55619,-7.483435,4393.08306469156,4.39308306469156,Hôpital Municipal sidi moumen Tacharouk
LAAOUINA LHARRA,33.6002858,-7.6396403,615.5598009937568,0.6155598009937567,Clinique Badr مصحة بدر
LAAOUINA MAARIF,33.576931099999996,-7.63808395,256.41860238252514,0.2564186023825251,Clinique Maarif مصحة المعاريف
LABRAHMA,33.668839250000005,-7.3805253,12278.027756982061,12.27802775698206,Hôpital général de Casablanca Azhar-Bernoussi
LAHRAOUIYINE,33.5467448,-7.5303325,3202.5971007128255,3.2025971007128256,Hôpital Municipal sidi moumen Tacharouk
LALLA MERYEM,33.55847785,-7.5609135,160.09963000368396,0.16009963000368396,Clinique Sidi Othmane
LES ARENES,33.5899786,-7.6386898,74.57056011335276,0.07457056011335275,Clinique Al Massira مصحة المسيرة
LES JARDAINS D'ERRAHMA,33.5348245,-7.7231808,4236.468359038082,4.236468359038082,hopital hassani
LES JARDINS DE BALI,33.5589918,-7.625481000000001,340.64680835739557,0.3406468083573956,Clinique Taha مصحة طه
LFARFARA,33.5431683,-7.7101858,2716.253690342777,2.716253690342777,hopital hassani
LHALHAL,33.51559985,-7.5156697,6495.463771308856,6.495463771308856,Clinique Sidi Othmane
LHJAJMA,33.59467275,-7.6456058,418.83130053057425,0.41883130053057427,Clinique Badr مصحة بدر
LISSASFA 1,33.5342013,-7.66943655,2023.4625831666988,2.023462583166699,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
LISSASFA 2,33.52879405,-7.6785071,2689.271864098523,2.689271864098523,Clinic Lina
LOMOU,33.5339478,-7.7662303999999995,7814.034211909259,7.814034211909259,hopital hassani
LOTISEMENT FARAH ESSALAM,33.53822065,-7.69537985,2364.0668483411323,2.3640668483411322,hopital hassani
LOTISSEMENT EL BAIDA II,33.562253049999995,-7.5339057,1659.9020331886647,1.6599020331886647,المركز الصحي المسيرة 2 (المستوى التاني)
LOTISSEMENT EL MANZAH,33.55949885,-7.53835245,1647.4704464790686,1.6474704464790686,المركز الصحي المسيرة 2 (المستوى التاني)
LOTISSEMENT FARAH ESSALAM 1,33.5364952,-7.6975849,2613.798080945819,2.613798080945819,hopital hassani
LOTISSEMENT FARAH ESSALAM 1 2,33.5351414,-7.6985308,2785.7273904767744,2.7857273904767745,hopital hassani
LOTISSEMENT MALAK 1,33.686735600000006,-7.34732715,15923.817658264596,15.923817658264596,Hôpital général de Casablanca Azhar-Bernoussi
LOTISSEMENT RACHAD,33.492777649999994,-7.5381952000000005,7538.458966349593,7.538458966349593,Hôpital Sekkat
LOTISSEMENT SAKLIA,33.565490600000004,-7.6940199,999.0834804979257,0.9990834804979257,hopital hassani
LOTISSEMENT SEQUIA,33.5625765,-7.718367450000001,2918.9522156014373,2.918952215601437,hopital hassani
LWIZYA II,33.6826401,-7.3422424,16034.383750463528,16.03438375046353,Hôpital général de Casablanca Azhar-Bernoussi
LYCEE ABDELKHALEK TORRES,33.59316725,-7.50815585,1358.4877036565886,1.3584877036565886,Clinique Adoha
LYCEE ABDELLAH IBRAHIM,33.5300416,-7.524936,4739.349100490076,4.7393491004900765,Clinique Sidi Othmane
LYCEE ABDELLAH IBRAHIM_2,33.5301636,-7.5247508,4742.3123472928555,4.742312347292856,Clinique Sidi Othmane
LYCEE ALAKHYAR,33.54684935,-7.57531625,657.4955245632898,0.6574955245632897,Centre Hospitalier Préfectoral de Ben M'Sick
LYCEE ALIDRISSI,33.5567458,-7.5835932,713.1974305532194,0.7131974305532194,Centre Hospitalier Préfectoral de Ben M'Sick
LYCEE BEN KHALDOUN,33.6770325,-7.3891158,12288.56153566341,12.28856153566341,Hôpital général de Casablanca Azhar-Bernoussi
LYCEE BEN KHALDOUN 2,33.6769057,-7.3889042,12292.696500557298,12.292696500557298,Hôpital général de Casablanca Azhar-Bernoussi
LYCEE CHAOUKI,33.584319300000004,-7.627472,589.4522983026156,0.5894522983026157,Clinical Les Fleurs
LYCEE EL BAROUDI,33.6044334,-7.55368395,1294.2268040727672,1.2942268040727671,clinique ain saba3
LYCEE EL WALLADA,33.58852295,-7.64251625,385.0094884625284,0.3850094884625284,Clinique Maghreb مصحة المغرب
LYCEE FECHTALI,33.5586372,-7.6787489,795.1172871700218,0.7951172871700217,hopital hassani
LYCEE IBNO HAZM,33.5615844,-7.576295399999999,437.0678172096889,0.4370678172096889,Hôpital Sidi Othmane
LYCEE JABER BNOU HAYAN,33.5875434,-7.604545399999999,785.2920316572307,0.7852920316572307,Akdital Clinique Ain Berja
LYCEE LAHLOU,33.57213835,-7.62307255,142.98862616687356,0.14298862616687355,Polyclinique de la Sécurité sociale
LYCEE LOUIS MASSIGNON,33.47858265,-7.62199205,5337.072901744595,5.337072901744595,Clinic Lina
LYCEE LYAUTEY,33.5959877,-7.631371,427.27399478665035,0.42727399478665035,Polyclinique CNSS Ziraoui
LYCEE MOHAMED V,33.5782542,-7.6152508,297.2185738908976,0.29721857389089756,Clinique Mersultan
LYCEE MOULAY ABDELLAH,33.56196775,-7.6131139,256.3124789635721,0.2563124789635721,Clinique Le Parc
LYCEE TECHNIQUE MOHAMMEDIA,33.706477750000005,-7.36443255,16225.391877234822,16.225391877234824,Hôpital général de Casablanca Azhar-Bernoussi
M'SALLA AIN CHOK,33.5485998,-7.5996191,277.7826871827865,0.2777826871827865,Clinique Ain Chock
M'SALLA MOHAMMEDIA,33.69331655,-7.37457645,14519.660200136876,14.519660200136876,Hôpital général de Casablanca Azhar-Bernoussi
M'SALLA QODS,33.62476735,-7.48418415,2188.96226187706,2.18896226187706,Hospital CNSS
MAAGUIZ,33.614197000000004,-7.5083268,795.6138559797388,0.7956138559797388,Hospital CNSS
MAARIF EXTENTION,33.563950950000006,-7.62973075,248.05498223856515,0.24805498223856515,Clinique Abdelmoumen
MAATI BEN SALEH,33.5723158,-7.608469,652.4823720935442,0.6524823720935442,Clinique Hermitage
MADAME CHOUAL,33.56461535,-7.7147627,2638.3980789242864,2.6383980789242862,hopital hassani
MADAME LOULA,33.56809725,-7.70793045,2192.837470439998,2.192837470439998,hopital hassani
MAISON DES JEUNES ZERKTOUNI,33.5997692,-7.6388126,583.1600482867136,0.5831600482867136,Clinique Badr مصحة بدر
MAISON DES JEUNES ZERKTOUNI 2,33.5999124,-7.639079,589.6656309667637,0.5896656309667637,Clinique Badr مصحة بدر
MAISON DES SOEURS,33.5580292,-7.63638265,138.4074651759389,0.1384074651759389,Clinique Attal
MARASSI TIT MELLIL,33.5539045,-7.4773543,5010.060861038715,5.010060861038715,Hôpital Municipal sidi moumen Tacharouk
MARCHE AIN CHOC,33.5469384,-7.596204800000001,551.4524176384778,0.5514524176384777,Centre de Santé Derb el Kheir
MARCHE DE BOIS,33.5607708,-7.5945619,1248.2464357879946,1.2482464357879945,Centre de Santé Derb el Kheir
MARCHE DE GROS,33.55421475,-7.56316495,638.4855567938964,0.6384855567938964,Clinique Sidi Othmane
MARCHE DE GROS 1,33.590145199999995,-7.59659245,526.825640773448,0.526825640773448,Akdital Clinique Ain Berja
MARCHE DE GROS ERRAHMA,33.5373737,-7.719195,3770.8528935868735,3.7708528935868735,hopital hassani
MARCHE DES DATTES,33.5699811,-7.5793143,1385.6617723758914,1.3856617723758913,Hôpital Sidi Othmane
MARCHE DES DATTES 2,33.569898,-7.5788033,1358.7024431877219,1.358702443187722,Hôpital Sidi Othmane
MARCHE DES FLEURS,33.58273585,-7.6191378,296.51875151262436,0.29651875151262436,Clinical Les Fleurs
MARCHE DES POULETS,33.595292650000005,-7.572690400000001,1697.8890789292889,1.6978890789292889,ATLANTIC CLINIC CASABLANCA
MARCHE OASIS,33.55707665,-7.63437995,202.44322493530632,0.2024432249353063,Clinique Jerrada Oasis
MARINA,33.6060646,-7.6210634,1112.1700245008149,1.1121700245008148,Hôpital Moulay Youssef مستشفى مولاي يوسف
MARINA CASA,33.6058173,-7.6209021,1117.463715758533,1.117463715758533,Hôpital Moulay Youssef مستشفى مولاي يوسف
MASJID FIRDAOUSS,33.6017178,-7.5113391,822.621473355806,0.8226214733558059,clinique firdaous
METRO,33.5377207,-7.6437602,1556.4994282358273,1.5564994282358273,Clinique Californie
MIMOSAS,33.61253065,-7.5309865,79.80237854373621,0.07980237854373622,Hôpital Privé de Casablanca Aîn Sebaâ
MORABITINE,33.6813038,-7.39198775,12442.219317763975,12.442219317763975,Hôpital général de Casablanca Azhar-Bernoussi
MOROCCO MALL,33.58018625,-7.7032776,2584.8584346300613,2.5848584346300614,Clinic Guess
MOSQUEE  DOHA,33.5704825,-7.635866500000001,504.38484988625913,0.5043848498862591,Clinique Riviera
MOSQUEE AB HORAIRA,33.573535199999995,-7.5281629500000005,357.68445237276313,0.35768445237276314,Hôpital Municipal sidi moumen Tacharouk
MOSQUEE ABIR,33.5823083,-7.5380041,974.7684705206386,0.9747684705206386,clinique Elmouahidin
MOSQUEE ADARISSA,33.5157005,-7.64111215,1076.1382640008496,1.0761382640008497,Clinic Lina
MOSQUEE AFGHANISTAN,33.57297534999999,-7.67272935,322.8703477259803,0.32287034772598033,Clinique Yasmine
MOSQUEE AHL LOGHLAM,33.59792715,-7.4958404000000005,637.5771191251221,0.637577119125122,HGC Hôpital Général de Casablanca
MOSQUEE AIN CHOC,33.5536569,-7.60004575,551.4274222359309,0.5514274222359309,Clinique Ain Chock
MOSQUEE AL ANSAR,33.52920555,-7.5283586,4584.971222936203,4.584971222936203,Clinique Sidi Othmane
MOSQUEE AL FADL,33.5556841,-7.51360035,2412.3153674386044,2.4123153674386044,Hôpital Municipal sidi moumen Tacharouk
MOSQUEE AL FALAH,33.613119299999994,-7.493738199999999,706.0458641300213,0.7060458641300214,Hospital CNSS
MOSQUEE AL IRAQUI,33.5126395,-7.70089425,4647.703321609779,4.647703321609779,Clinic Lina
MOSQUEE AL MAGHFIRA,33.6104209,-7.51677325,640.3573913740557,0.6403573913740558,clinique firdaous
MOSQUEE ALGERIE,33.6055996,-7.5084618,535.7149797546907,0.5357149797546907,Hôpital AL mansour
MOSQUEE ANNOUR,33.5259565,-7.5215724999999996,5280.048843399107,5.280048843399107,Clinique Sidi Othmane
MOSQUEE AZHAR,33.5423636,-7.6922162,1840.1390522227996,1.8401390522227996,hopital hassani
MOSQUEE BAB TAOUBA,33.568042250000005,-7.52541705,802.8696996254413,0.8028696996254413,Hôpital Municipal sidi moumen Tacharouk
MOSQUEE BACHKOU,33.55884235,-7.6294467,204.13390386093582,0.20413390386093583,Akdital oasis
MOSQUEE BADR,33.595510399999995,-7.63812615,268.12345163536156,0.26812345163536155,Polyclinique CNSS Ziraoui
MOSQUEE BASATINE,33.6645306,-7.35810365,13698.57517367603,13.69857517367603,Hôpital général de Casablanca Azhar-Bernoussi
MOSQUEE EL BATHA,33.56587945,-7.64439125,317.24546289665295,0.31724546289665295,Clinique Orl Beausejour
MOSQUEE EL FATH,33.54455325,-7.679087750000001,1324.0506538522152,1.3240506538522152,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
MOSQUEE EL HODA,33.57048565,-7.6128175,218.42002031286643,0.21842002031286642,Clinique Hermitage
MOSQUEE EL HOSNA B,33.54385995,-7.583610350000001,525.2751139235526,0.5252751139235525,Hôpital Sekkat
MOSQUEE EL KAOUTAR,33.571613600000006,-7.5938044,1548.044744689026,1.548044744689026,Akdital Clinique Ain Berja
MOSQUEE EL WAHDA,33.60882355,-7.54519555,426.85308511263503,0.42685308511263503,clinique ain saba3
MOSQUEE ELFATH,33.663204199999996,-7.36479065,13095.979153563347,13.095979153563347,Hôpital général de Casablanca Azhar-Bernoussi
MOSQUEE HASSAN II,33.605424400000004,-7.62958575,397.2629892391865,0.39726298923918646,Hôpital Moulay Youssef مستشفى مولاي يوسف
MOSQUEE HAY EL FARAH,33.57158885,-7.5881743,1713.916125993729,1.713916125993729,Akdital Clinique Ain Berja
MOSQUEE KAOUTAR,33.5745906,-7.6821368,947.883421191391,0.947883421191391,Clinic Guess
MOSQUEE LISSASFA,33.5346171,-7.67023465,1982.51923803761,1.98251923803761,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
MOSQUEE LMZABIENNE,33.5268583,-7.591377100000001,1621.095039671779,1.621095039671779,HOPITAL UNIVERSITAIRE DE PROXIMITE
MOSQUEE MALI,33.68776205,-7.39141255,13009.867310810596,13.009867310810597,Hôpital général de Casablanca Azhar-Bernoussi
MOSQUEE MSALLA,33.5455989,-7.6022891,393.6625680682999,0.3936625680682999,Clinique Ain Chock
MOSQUEE NASSIM,33.519789349999996,-7.6615195499999995,921.8246111394673,0.9218246111394672,Clinic Lina
MOSQUEE NOUZHA,33.4448615,-7.5140275,13144.708078339656,13.144708078339656,HOPITAL UNIVERSITAIRE DE PROXIMITE
MOSQUEE OMAR IBN AL KHATTAB,33.385909850000004,-7.68558825,15181.42420923193,15.18142420923193,Clinic Lina
MOSQUEE OULAD SALH,33.40089925,-7.678596199999999,13423.77265756677,13.423772657566769,Clinic Lina
MOSQUEE OULD EL HAMRA,33.6025598,-7.6184164,1238.3816188000128,1.2383816188000127,مصحة تعاضدية رجال التعليم - كنوبس
MOSQUEE QODS,33.61072285,-7.4974025,315.3647867147153,0.3153647867147153,Polyclinique ِCNSS Sidi Bernoussi
MOSQUEE QUARTIER INDUSTRIEL,33.6298437,-7.49699,2146.163955033322,2.1461639550333222,Hospital CNSS
MOSQUEE ROI ABDALLAH,33.46811925,-7.65602535,5749.10017910372,5.74910017910372,Clinic Lina
MOSQUEE SONNA,33.5614956,-7.6090044500000005,127.95141643522562,0.12795141643522562,Complexe Medico-Social Al Wouroud
MOSQUEE TAHA,33.55132675,-7.6123892,358.61475157439537,0.3586147515743954,Avicenne Clinique des Spécialistes
MOSQUEE TAMARIS,33.499484100000004,-7.86744105,17958.565348324093,17.958565348324093,hopital hassani
MOSQUEE YACOUT,33.5497262,-7.59040505,90.80871503601382,0.09080871503601383,Centre de Santé Derb el Kheir
MSALLA DE AIN CHOK1,33.5466314,-7.5998108,376.5087024883544,0.3765087024883544,Clinique Ain Chock
MUNICIPALITE DEROUA,33.375407499999994,-7.541394,19008.883504774967,19.008883504774968,Clinic Lina
MUNICIPALITE NOUACEUR,33.3728415,-7.549269600000001,18869.914364028955,18.869914364028954,Clinic Lina
NEJMET SIDI MOUMEN,33.58397135,-7.50615275,1990.5346566139206,1.9905346566139206,Hôpital Municipal sidi moumen Tacharouk
OFFICE AGRICOLE,33.4535939,-7.50985295,12595.033272072791,12.595033272072792,Hôpital Sekkat
OFPPT AIN BORJA,33.58025805,-7.591622299999999,726.4437382029058,0.7264437382029059,Akdital Clinique Ain Berja
OFPPT AIN SEBAA,33.60915495,-7.52925455,367.5100296239682,0.36751002962396817,Hôpital Privé de Casablanca Aîn Sebaâ
OFPPT BOULEVARD BAHMAD,33.58747925,-7.594106099999999,319.41503131546494,0.31941503131546495,Akdital Clinique Ain Berja
OFPPT DERB GHALLEF,33.569979950000004,-7.63123035,446.26970582471955,0.44626970582471953,Clinique Hamdani
OFPPT EL HANK,33.6027761,-7.6456295999999995,972.2434498808851,0.9722434498808851,Clinique Badr مصحة بدر
OFPPT ROUTE MARRAKECH,33.522611850000004,-7.63459645,1608.1174200868095,1.6081174200868096,Clinic Lina
OFPPT SIDI MOUMEN,33.574802250000005,-7.5223136,246.93544324092161,0.24693544324092162,Hôpital Municipal sidi moumen Tacharouk
ONEP BOUSKOURA,33.49443665,-7.6298449,3465.976883008922,3.465976883008922,Clinic Lina
ORPHELINAT DE AIN CHOC,33.549314550000005,-7.59432725,280.0679040645541,0.2800679040645541,Centre de Santé Derb el Kheir
OUED EL MALEH,33.6518309,-7.405701049999999,9277.163002384295,9.277163002384295,Hôpital général de Casablanca Azhar-Bernoussi
OUED HASSAR,33.538032599999994,-7.41978005,9000.375992703468,9.000375992703468,Hôpital général de Casablanca Azhar-Bernoussi
OUED NASSIM,33.521427149999994,-7.664942399999999,1252.1112965152845,1.2521112965152845,Clinic Lina
OULED BA HMAD,33.614942549999995,-7.3500931000000005,12497.464497423234,12.497464497423234,Hôpital général de Casablanca Azhar-Bernoussi
OULED HARRES,33.5779613,-7.5678050500000005,278.018653959188,0.278018653959188,Clinique Al Mouahhidine
OULED ISSA,33.47132665,-7.77530085,12652.113834862956,12.652113834862956,hopital hassani
OULED TALEB,33.536371450000004,-7.61765265,1575.0017854418286,1.5750017854418286,Clinique Les Crêtes
OULFA PRESTIGE,33.5416893,-7.712636,2996.3799894601043,2.996379989460104,hopital hassani
OUM RAYAT,33.6626636,-7.3719108,12512.170767063815,12.512170767063814,Hôpital général de Casablanca Azhar-Bernoussi
P3003 SIDI MOUSSA,33.5680342,-7.377784999999999,10401.089980908895,10.401089980908894,Hôpital général de Casablanca Azhar-Bernoussi
P3011 BOUSKOURA,33.45516325,-7.650175750000001,7172.01246651095,7.1720124665109495,Clinic Lina
PALAIS ATLAS,33.56727875,-7.509441000000001,1687.5539585262027,1.6875539585262027,Hôpital Municipal sidi moumen Tacharouk
PALAIS DES AMBASSADES,33.5252732,-7.683794600000001,3050.4441611524016,3.050444161152402,Clinic Lina
PALAIS ROYAL AIN GUEDDID,33.55886685,-7.72434285,3437.8245675035055,3.4378245675035055,hopital hassani
PALMIER,33.5797185,-7.63234355,503.29750451858604,0.503297504518586,Clinique Maarif مصحة المعاريف
PALMIER ABDELMOUMEN,33.5814931,-7.624306000000001,212.10535089953711,0.2121053508995371,Clinical Les Fleurs
PANORAMIQUE,33.5527752,-7.6070088,138.33313719229278,0.1383331371922928,Ajial Hôpital Pédiatrique
PARC (MOH),33.705765549999995,-7.39748045,14239.507415848528,14.239507415848527,Hospital CNSS
PARC HAY HASSANI,33.5706132,-7.6782154,817.4649037473347,0.8174649037473347,Clinique Yasmine
PARC INDUSTRIEL,33.442585699999995,-7.650869,8565.566469704077,8.565566469704077,Clinic Lina
PARC LE LAC,33.602492749999996,-7.6361174,303.60601098632065,0.3036060109863207,مستشفى مولاي الحسن
PARK DE BOUSKOURA,33.4737668,-7.6176512,6002.90137382241,6.00290137382241,Clinic Lina
PARK.BOUS,33.4744537,-7.6173649,5952.3859323823535,5.952385932382353,Clinic Lina
PEAGE NOUACEUR,33.3910894,-7.6077242,14845.582435752238,14.845582435752238,Clinic Lina
PENETRATION AZBANE,33.53052745,-7.66533535,1741.4905057014764,1.7414905057014765,Clinic Lina
PEPINIERE BOUSKOURA,33.48834895,-7.674313,4079.6218203482426,4.079621820348243,Clinic Lina
PEPINIERE DAR BOUAZZA,33.516017950000005,-7.8095832,12288.804252109781,12.288804252109781,hopital hassani
PEPINIERE DERB GHALLEF,33.573941950000005,-7.6348262,242.31293934853562,0.24231293934853562,Clinique Maarif مصحة المعاريف
PEPINIERE OASIS,33.5619225,-7.6285191,156.83083924967949,0.1568308392496795,Akdital oasis
PEPINIERE ORIKA,33.51565185,-7.632687349999999,1816.158825215025,1.816158825215025,Clinic Lina
PETIT ZENATA,33.64178845,-7.4966832,3462.3646569047537,3.4623646569047537,Hospital CNSS
PHARE EL HANK,33.606703949999996,-7.65114895,1135.9869884268626,1.1359869884268625,Clinique Andalouss مصحة الاندلس
PHARMACIE AL ATFAL,33.5522228,-7.6896919,724.3122329771105,0.7243122329771106,hopital hassani
PLACE SIDI MOHAMED,33.453753750000004,-7.51702555,12189.781442352929,12.18978144235293,HOPITAL UNIVERSITAIRE DE PROXIMITE
PLAGE LALLA MERIEM,33.60321355,-7.6600216,867.2070067142074,0.8672070067142074,Clinique Andalouss مصحة الاندلس
PLAGE OULAD HMIMOUN,33.66876105,-7.4414309,8466.851215922692,8.466851215922691,Hospital CNSS
PLAGE PALOMA,33.660063300000004,-7.4606333,6616.139370945517,6.6161393709455165,Hospital CNSS
PLAGE RAHA,33.61850035,-7.54340335,676.7152205244114,0.6767152205244114,clinique ain saba3
PLAGE SAADA,33.61948695,-7.53464425,891.2629687382184,0.8912629687382184,Hôpital Privé de Casablanca Aîn Sebaâ
POLE URBAIN NOUACEUR,33.38303645,-7.55206015,17766.016598583847,17.766016598583846,Clinic Lina
POLYCLINIQUE CNSS BERNOUSSI,33.611322900000005,-7.50163075,99.47439369809544,0.09947439369809544,Hospital CNSS
POLYCLINIQUE CNSS INARA,33.53981895,-7.5985092000000005,111.2425636051889,0.1112425636051889,HOPITAL UNIVERSITAIRE DE PROXIMITE
POLYCLINIQUE CNSS OUM RABIA,33.5672306,-7.66761,79.32923022255343,0.07932923022255343,Polyclinique CNSS Hay Hassani مصحة الضمان الإجتماعي الحي الحسني
PONT ANOUAL,33.57063145,-7.5779511,1408.1600376433455,1.4081600376433454,Hôpital Sidi Othmane
PONT AUTOROUTE A1,33.53694435,-7.53898845,3289.8108803522514,3.289810880352251,Clinique Sidi Othmane
PONT ONCF,33.6465108,-7.4452061,6331.347979153657,6.331347979153658,Hôpital général de Casablanca Azhar-Bernoussi
POSTE DE POLICE BOUTALEB,33.57310375,-7.68529005,1269.2286058152724,1.2692286058152724,Clinic Guess
POSTE DE POLICE GARE ROUTIERE,33.5749484,-7.590249,1294.6299042454543,1.2946299042454543,Akdital Clinique Ain Berja
POSTE MAROC (ZOLA),33.59569234999999,-7.59387605,587.2146749083144,0.5872146749083144,ATLANTIC CLINIC CASABLANCA
